"gtin","imageUrl","name","offerDescription","onOffer","price","productId","productUrl","query","scrapedAt","store","unitPrice","unitPriceMeasure","unitSize"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053457_BP_3.jpg","Essential British Free Range Semi-Skimmed Milk 4 Pints",,"false","1.75","053457-26759-26760","https://www.waitrose.com/ecom/products/essential-british-free-range-semi-skimmed-milk-4-pints/053457-26759-26760","semi skimmed milk","2026-04-10T14:22:01.249Z","waitrose","0.77","per litre","2.272 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053448_BP_3.jpg","Essential British Free Range Semi-Skimmed Milk 2 Pints",,"false","1.25","053448-26749-26750","https://www.waitrose.com/ecom/products/essential-british-free-range-semi-skimmed-milk-2-pints/053448-26749-26750","semi skimmed milk","2026-04-10T14:22:01.249Z","waitrose","1.1","per litre","1.136 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_062593_BP_3.jpg","Cravendale Filtered Fresher for Longer Semi-Skimmed Milk","Add 2 for £4","true","2.9","062593-31787-31788","https://www.waitrose.com/ecom/products/cravendale-filtered-fresher-for-longer-semi-skimmed-milk/062593-31787-31788","semi skimmed milk","2026-04-10T14:22:01.249Z","waitrose","1.45","per litre","2 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053447_BP_3.jpg","Essential British Free Range Semi-Skimmed Milk 1 Pint",,"false","1.67","053447-26747-26748","https://www.waitrose.com/ecom/products/essential-british-free-range-semi-skimmed-milk-1-pint/053447-26747-26748","semi skimmed milk","2026-04-10T14:22:01.249Z","waitrose","1.67","per litre","568 ml"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053924_BP_3.jpg","Duchy Organic Semi-Skimmed Milk 4 pints",,"false","2.45","053924-27034-27035","https://www.waitrose.com/ecom/products/duchy-organic-semi-skimmed-milk-4-pints/053924-27034-27035","semi skimmed milk","2026-04-10T14:22:01.249Z","waitrose","1.08","per litre","2.272 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_596640_BP_3.jpg","Tom Parker Vitamin Enriched Whole Milk",,"false","1.7","596640-826528-826529","https://www.waitrose.com/ecom/products/tom-parker-vitamin-enriched-whole-milk/596640-826528-826529","whole milk","2026-04-10T14:22:02.946Z","waitrose","3.4","per litre","500 ml"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_018732_BP_3.jpg","Duchy Organic Unhomogenised Whole Milk 4 Pints",,"false","2.45","018732-9053-9054","https://www.waitrose.com/ecom/products/duchy-organic-unhomogenised-whole-milk-4-pints/018732-9053-9054","whole milk","2026-04-10T14:22:02.946Z","waitrose","1.08","per litre","2.272 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053404_BP_3.jpg","Essential British Free Range Whole Milk 4 Pints",,"false","1.75","053404-26711-26712","https://www.waitrose.com/ecom/products/essential-british-free-range-whole-milk-4-pints/053404-26711-26712","whole milk","2026-04-10T14:22:02.946Z","waitrose","0.77","per litre","2.272 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053403_BP_3.jpg","Essential British Free Range Whole Milk 2 Pints",,"false","1.25","053403-26709-26710","https://www.waitrose.com/ecom/products/essential-british-free-range-whole-milk-2-pints/053403-26709-26710","whole milk","2026-04-10T14:22:02.946Z","waitrose","1.1","per litre","1.136 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_087516_BP_3.jpg","Yeo Valley Organic Fresh Whole Milk","Save 95p. Was £3.20","true","2.25","087516-44738-44739","https://www.waitrose.com/ecom/products/yeo-valley-organic-fresh-whole-milk/087516-44738-44739","whole milk","2026-04-10T14:22:02.946Z","waitrose","1.13","per litre","2 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053444_BP_3.jpg","Essential British Free Range Skimmed Milk 4 Pints",,"false","1.75","053444-26741-26742","https://www.waitrose.com/ecom/products/essential-british-free-range-skimmed-milk-4-pints/053444-26741-26742","skimmed milk","2026-04-10T14:22:14.365Z","waitrose","0.77","per litre","2.272 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053446_BP_3.jpg","Essential British Free Range Skimmed Milk 2 Pints",,"false","1.25","053446-26745-26746","https://www.waitrose.com/ecom/products/essential-british-free-range-skimmed-milk-2-pints/053446-26745-26746","skimmed milk","2026-04-10T14:22:14.365Z","waitrose","1.1","per litre","1.136 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_096067_BP_3.jpg","Cravendale Filtered Fresher for Longer Skimmed Milk","Add 2 for £4","true","2.9","096067-49176-49177","https://www.waitrose.com/ecom/products/cravendale-filtered-fresher-for-longer-skimmed-milk/096067-49176-49177","skimmed milk","2026-04-10T14:22:14.365Z","waitrose","1.45","per litre","2 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_053445_BP_3.jpg","Essential British Free Range Skimmed Milk 1 Pint",,"false","1.67","053445-26743-26744","https://www.waitrose.com/ecom/products/essential-british-free-range-skimmed-milk-1-pint/053445-26743-26744","skimmed milk","2026-04-10T14:22:14.365Z","waitrose","1.67","per litre","568 ml"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_035309_BP_3.jpg","Essential Long Life Skimmed Milk",,"false","1.4","035309-17785-17786","https://www.waitrose.com/ecom/products/essential-long-life-skimmed-milk/035309-17785-17786","skimmed milk","2026-04-10T14:22:14.365Z","waitrose","1.4","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_974132_BP_3.jpg","MOMA Extra Creamy Oat",,"false","1.8","974132-836310-836311","https://www.waitrose.com/ecom/products/moma-extra-creamy-oat/974132-836310-836311","oat milk","2026-04-10T14:22:14.574Z","waitrose","2.4","per litre","750 ml"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_576831_BP_3.jpg","Essential Oat Milk Unsweetened Dairy Free Milk Alternative",,"false","1.55","576831-759552-759553","https://www.waitrose.com/ecom/products/essential-oat-milk-unsweetened-dairy-free-milk-alternative/576831-759552-759553","oat milk","2026-04-10T14:22:14.574Z","waitrose","1.55","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_928112_BP_3.jpg","MOMA Barista Oat",,"false","1.8","928112-836224-836225","https://www.waitrose.com/ecom/products/moma-barista-oat/928112-836224-836225","oat milk","2026-04-10T14:22:14.574Z","waitrose","2.4","per litre","750 ml"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_925003_BP_3.jpg","Oato Fresh Barista Whole Oat Milk Alternative",,"false","1.85","925003-826880-826881","https://www.waitrose.com/ecom/products/oato-fresh-barista-whole-oat-milk-alternative/925003-826880-826881","oat milk","2026-04-10T14:22:14.574Z","waitrose","1.85","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_882279_BP_3.jpg","Alpro Oat No Sugar Chilled Dairy Free Drink",,"false","2.2","882279-677674-677675","https://www.waitrose.com/ecom/products/alpro-oat-no-sugar-chilled-dairy-free-drink/882279-677674-677675","oat milk","2026-04-10T14:22:14.574Z","waitrose","2.2","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_567758_BP_3.jpg","Alpro No Added Sugar Chilled Dairy Free Almond Milk Alternative",,"false","2.3","567758-274797-274798","https://www.waitrose.com/ecom/products/alpro-no-added-sugar-chilled-dairy-free-almond-milk-alternative/567758-274797-274798","almond milk","2026-04-10T14:22:23.805Z","waitrose","2.3","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_448576_BP_3.jpg","Essential Almond Unsweetened Milk Alternative",,"false","1.4","448576-759539-759540","https://www.waitrose.com/ecom/products/essential-almond-unsweetened-milk-alternative/448576-759539-759540","almond milk","2026-04-10T14:22:23.805Z","waitrose","1.4","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_544050_BP_3.jpg","Alpro Almond Long Life No Sugar Dairy Free Milk Alternative","Save 80p. Was £2.40","true","1.6","544050-260026-260027","https://www.waitrose.com/ecom/products/alpro-almond-long-life-no-sugar-dairy-free-milk-alternative/544050-260026-260027","almond milk","2026-04-10T14:22:23.805Z","waitrose","1.6","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_403318_BP_3.jpg","Plenish Almond Chilled Unsweetened Organic Milk Alternative","Save 45p. Was £2.45","true","2","403318-815472-815473","https://www.waitrose.com/ecom/products/plenish-almond-chilled-unsweetened-organic-milk-alternative/403318-815472-815473","almond milk","2026-04-10T14:22:23.805Z","waitrose","2","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_824344_BP_3.jpg","Alpro Original Chilled Dairy Free Almond Milk Drink",,"false","2.3","824344-166791-166792","https://www.waitrose.com/ecom/products/alpro-original-chilled-dairy-free-almond-milk-drink/824344-166791-166792","almond milk","2026-04-10T14:22:23.805Z","waitrose","2.3","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_368493_BP_3.jpg","New York Bakery Sourdough Bagels",,"false","2.15","368493-1-2","https://www.waitrose.com/ecom/products/new-york-bakery-sourdough-bagels/368493-1-2","bagels","2026-04-10T14:22:32.617Z","waitrose",,,"5s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_771562_BP_3.jpg","Fitzgeralds Sourdough Bagels",,"false","2.2","771562-677510-677511","https://www.waitrose.com/ecom/products/fitzgeralds-sourdough-bagels/771562-677510-677511","bagels","2026-04-10T14:22:32.617Z","waitrose",,,"5s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_004267_BP_3.jpg","New York Bakery Plain Bagels","20% Off. Was £2.00","true","1.6","004267-1747-1748","https://www.waitrose.com/ecom/products/new-york-bakery-plain-bagels/004267-1747-1748","bagels","2026-04-10T14:22:32.617Z","waitrose",,,"5s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_841009_BP_3.jpg","Fitzgeralds Multiseed & Cereal Bagel Slims",,"false","2.2","841009-590433-590434","https://www.waitrose.com/ecom/products/fitzgeralds-multiseed-cereal-bagel-slims/841009-590433-590434","bagels","2026-04-10T14:22:32.618Z","waitrose",,,"6s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_488463_BP_3.jpg","New York Bakery Cinnamon & Raisin Bagels","20% Off. Was £2.00","true","1.6","488463-162428-162429","https://www.waitrose.com/ecom/products/new-york-bakery-cinnamon-raisin-bagels/488463-162428-162429","bagels","2026-04-10T14:22:32.618Z","waitrose",,,"5s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_035050_BP_3.jpg","Essential Soya Unsweetened Milk Alternative",,"false","1.4","035050-17659-17660","https://www.waitrose.com/ecom/products/essential-soya-unsweetened-milk-alternative/035050-17659-17660","soy milk","2026-04-10T14:22:42.069Z","waitrose","1.4","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_257282_BP_3.jpg","Plenish Organic No Added Sugar Soya",,"false","2.45","257282-836417-836418","https://www.waitrose.com/ecom/products/plenish-organic-no-added-sugar-soya/257282-836417-836418","soy milk","2026-04-10T14:22:42.069Z","waitrose","2.45","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_545873_BP_3.jpg","Alpro Soya Chilled No Sugar Dairy Free Milk Alternative",,"false","1.9","545873-77163-77164","https://www.waitrose.com/ecom/products/alpro-soya-chilled-no-sugar-dairy-free-milk-alternative/545873-77163-77164","soy milk","2026-04-10T14:22:42.069Z","waitrose","1.9","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_084431_BP_3.jpg","Alpro Soya Chilled Dairy Free Milk Alternative",,"false","1.9","084431-42881-42882","https://www.waitrose.com/ecom/products/alpro-soya-chilled-dairy-free-milk-alternative/084431-42881-42882","soy milk","2026-04-10T14:22:42.069Z","waitrose","1.9","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_035988_BP_3.jpg","Alpro Organic Soya Long Life No Sugar Dairy Free Milk Alternative","Save 60p. Was £2.30","true","1.7","035988-18074-18075","https://www.waitrose.com/ecom/products/alpro-organic-soya-long-life-no-sugar-dairy-free-milk-alternative/035988-18074-18075","soy milk","2026-04-10T14:22:42.069Z","waitrose","1.7","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_044339_BP_3.jpg","Waitrose Croissants",,"false","2.5","044339-21846-21847","https://www.waitrose.com/ecom/products/waitrose-croissants/044339-21846-21847","croissants","2026-04-10T14:22:50.693Z","waitrose",,,"4s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_863616_BP_3.jpg","No.1 2 Butter Croissants",,"false","2.5","863616-493327-493328","https://www.waitrose.com/ecom/products/no1-2-butter-croissants/863616-493327-493328","croissants","2026-04-10T14:22:50.693Z","waitrose",,,"2s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_485616_BP_3.jpg","Waitrose Frozen 8 Butter Croissants",,"false","5","485616-380320-380321","https://www.waitrose.com/ecom/products/waitrose-frozen-8-butter-croissants/485616-380320-380321","croissants","2026-04-10T14:22:50.693Z","waitrose","11.36","per kg","440 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_995302_BP_3.jpg","Waitrose 8 All Butter Croissants",,"false","4.75","995302-836539-836540","https://www.waitrose.com/ecom/products/waitrose-8-all-butter-croissants/995302-836539-836540","croissants","2026-04-10T14:22:50.693Z","waitrose",,,"8s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_997688_BP_3.jpg","St Pierre 6 Croissants","Save 60p. Was £2.25","true","1.65","997688-842596-842597","https://www.waitrose.com/ecom/products/st-pierre-6-croissants/997688-842596-842597","croissants","2026-04-10T14:22:50.693Z","waitrose",,,"6s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_032649_BP_3.jpg","Arla Lactofree Lactose Free Semi-Skimmed Milk Alternative",,"false","2","032649-15969-15970","https://www.waitrose.com/ecom/products/arla-lactofree-lactose-free-semi-skimmed-milk-alternative/032649-15969-15970","lactose free milk","2026-04-10T14:22:59.396Z","waitrose","2","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_508304_BP_3.jpg","Arla Lactofree Lactose Free Skimmed Milk Alternative",,"false","2","508304-274763-274764","https://www.waitrose.com/ecom/products/arla-lactofree-lactose-free-skimmed-milk-alternative/508304-274763-274764","lactose free milk","2026-04-10T14:22:59.396Z","waitrose","2","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_724789_BP_3.jpg","Arla LactoFREE Whole Milk Drink",,"false","2","724789-102966-102967","https://www.waitrose.com/ecom/products/arla-lactofree-whole-milk-drink/724789-102966-102967","lactose free milk","2026-04-10T14:22:59.396Z","waitrose","2","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_925003_BP_3.jpg","Oato Fresh Barista Whole Oat Milk Alternative",,"false","1.85","925003-826880-826881","https://www.waitrose.com/ecom/products/oato-fresh-barista-whole-oat-milk-alternative/925003-826880-826881","lactose free milk","2026-04-10T14:22:59.396Z","waitrose","1.85","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_084431_BP_3.jpg","Alpro Soya Chilled Dairy Free Milk Alternative",,"false","1.9","084431-42881-42882","https://www.waitrose.com/ecom/products/alpro-soya-chilled-dairy-free-milk-alternative/084431-42881-42882","lactose free milk","2026-04-10T14:22:59.396Z","waitrose","1.9","per litre","1 litre"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_896227_BP_3.jpg","Wildfarmed 4 White Rolls",,"false","1.85","896227-825315-825316","https://www.waitrose.com/ecom/products/wildfarmed-4-white-rolls/896227-825315-825316","burger buns","2026-04-10T14:23:08.099Z","waitrose",,,"4s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_911108_BP_3.jpg","No.1 2 Brioche Rolls",,"false","2","911108-1-2","https://www.waitrose.com/ecom/products/no1-2-brioche-rolls/911108-1-2","burger buns","2026-04-10T14:23:08.099Z","waitrose",,,"2s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_972863_BP_3.jpg","Wildfarmed 4 Seeded Rolls",,"false","1.85","972863-846745-846746","https://www.waitrose.com/ecom/products/wildfarmed-4-seeded-rolls/972863-846745-846746","burger buns","2026-04-10T14:23:08.099Z","waitrose","7.01","per kg","264 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_540706_BP_3.jpg","Waitrose 4 Brioche Burger Buns",,"false","1.75","540706-779361-779362","https://www.waitrose.com/ecom/products/waitrose-4-brioche-burger-buns/540706-779361-779362","burger buns","2026-04-10T14:23:08.099Z","waitrose",,,"4s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_357128_BP_3.jpg","St Pierre 4 Burger Buns (Pre-Sliced)",,"false","2.5","357128-846673-846674","https://www.waitrose.com/ecom/products/st-pierre-4-burger-buns-pre-sliced/357128-846673-846674","burger buns","2026-04-10T14:23:08.099Z","waitrose",,,"4s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_934056_BP_3.jpg","All Things Butter Organic Salted Butter","Save 80p. Was £3.05","true","2.25","934056-850330-850331","https://www.waitrose.com/ecom/products/all-things-butter-organic-salted-butter/934056-850330-850331","salted butter","2026-04-10T14:23:16.991Z","waitrose","11.25","per kg","200 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_043101_BP_3.jpg","Essential Salted Butter",,"false","2.25","043101-21272-21273","https://www.waitrose.com/ecom/products/essential-salted-butter/043101-21272-21273","salted butter","2026-04-10T14:23:16.991Z","waitrose","9","per kg","250 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_474894_BP_3.jpg","Golden Hooves Salted Butter","20% Off. Was £2.95","true","2.35","474894-846683-846684","https://www.waitrose.com/ecom/products/golden-hooves-salted-butter/474894-846683-846684","salted butter","2026-04-10T14:23:16.991Z","waitrose","11.75","per kg","200 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_084522_BP_3.jpg","Yeo Valley Organic Salted Butter","Save £1.00. Was £3.25","true","2.25","084522-42913-42914","https://www.waitrose.com/ecom/products/yeo-valley-organic-salted-butter/084522-42913-42914","salted butter","2026-04-10T14:23:16.991Z","waitrose","11.25","per kg","200 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_012673_BP_3.jpg","Essential Salted Butter Large",,"false","4.4","012673-6212-6213","https://www.waitrose.com/ecom/products/essential-salted-butter-large/012673-6212-6213","salted butter","2026-04-10T14:23:16.991Z","waitrose","8.8","per kg","500 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_434660_BP_3.jpg","Waitrose Sliced Brioche Loaf",,"false","2.95","434660-715226-715227","https://www.waitrose.com/ecom/products/waitrose-sliced-brioche-loaf/434660-715226-715227","brioche","2026-04-10T14:23:25.803Z","waitrose","7.38","per kg","400 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_720768_BP_3.jpg","Waitrose 8 Chocolate Chip Brioche Rolls",,"false","2","720768-715242-715243","https://www.waitrose.com/ecom/products/waitrose-8-chocolate-chip-brioche-rolls/720768-715242-715243","brioche","2026-04-10T14:23:25.803Z","waitrose",,,"8s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_418521_BP_3.jpg","Waitrose 8 Brioche Rolls",,"false","2","418521-715224-715225","https://www.waitrose.com/ecom/products/waitrose-8-brioche-rolls/418521-715224-715225","brioche","2026-04-10T14:23:25.803Z","waitrose",,,"8s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_540706_BP_3.jpg","Waitrose 4 Brioche Burger Buns",,"false","1.75","540706-779361-779362","https://www.waitrose.com/ecom/products/waitrose-4-brioche-burger-buns/540706-779361-779362","brioche","2026-04-10T14:23:25.803Z","waitrose",,,"4s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_634694_BP_3.jpg","Genius Gluten Free Brioche Burger Buns","Save 75p. Was £2.20","true","1.45","634694-701974-701975","https://www.waitrose.com/ecom/products/genius-gluten-free-brioche-burger-buns/634694-701974-701975","brioche","2026-04-10T14:23:25.803Z","waitrose","10.36","per kg","2x70 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_204093_BP_3.jpg","All Things Butter Garlic & Herb Butter",,"false","2.85","204093-834375-834376","https://www.waitrose.com/ecom/products/all-things-butter-garlic-herb-butter/204093-834375-834376","unsalted butter","2026-04-10T14:23:34.098Z","waitrose","24.78","per kg","115 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_495389_BP_3.jpg","Essential Unsalted Butter",,"false","2.25","495389-70038-70039","https://www.waitrose.com/ecom/products/essential-unsalted-butter/495389-70038-70039","unsalted butter","2026-04-10T14:23:34.098Z","waitrose","9","per kg","250 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_028605_BP_3.jpg","Yeo Valley Organic Unsalted Butter","Save £1.00. Was £3.25","true","2.25","028605-13942-13943","https://www.waitrose.com/ecom/products/yeo-valley-organic-unsalted-butter/028605-13942-13943","unsalted butter","2026-04-10T14:23:34.098Z","waitrose","11.25","per kg","200 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_043118_BP_3.jpg","Lurpak Unsalted Butter",,"false","2.95","043118-21290-21291","https://www.waitrose.com/ecom/products/lurpak-unsalted-butter/043118-21290-21291","unsalted butter","2026-04-10T14:23:34.098Z","waitrose","14.75","per kg","200 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_408013_BP_3.jpg","Duchy Organic English Unsalted Butter",,"false","3.5","408013-752393-752394","https://www.waitrose.com/ecom/products/duchy-organic-english-unsalted-butter/408013-752393-752394","unsalted butter","2026-04-10T14:23:34.098Z","waitrose","14","per kg","250 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_201964_BP_3.jpg","Huel Black Edition Strawberry Banana",,"false","3.95","201964-1-2","https://www.waitrose.com/ecom/products/huel-black-edition-strawberry-banana/201964-1-2","bananas","2026-04-10T14:23:43.790Z","waitrose","7.9","per litre","500 ml"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_088903_BP_3.jpg","Waitrose Fairtrade Bananas",,"false","1.1","088903-45703-45704","https://www.waitrose.com/ecom/products/waitrose-fairtrade-bananas/088903-45703-45704","bananas","2026-04-10T14:23:43.790Z","waitrose","1.1","per kg","Typical weight 0.18 kg"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_088528_BP_3.jpg","Essential Fairtrade Bananas",,"false","1","088528-45453-45454","https://www.waitrose.com/ecom/products/essential-fairtrade-bananas/088528-45453-45454","bananas","2026-04-10T14:23:43.790Z","waitrose",,,"5s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_033668_BP_3.jpg","Waitrose Small Fairtrade Bananas",,"false","1.25","033668-16881-16882","https://www.waitrose.com/ecom/products/waitrose-small-fairtrade-bananas/033668-16881-16882","bananas","2026-04-10T14:23:43.790Z","waitrose",,,"7s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_088937_BP_3.jpg","Duchy Organic Fairtrade Bananas",,"false","1.95","088937-45726-45727","https://www.waitrose.com/ecom/products/duchy-organic-fairtrade-bananas/088937-45726-45727","bananas","2026-04-10T14:23:43.790Z","waitrose",,,"6s"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_016264_BP_3.jpg","Essential Cottage Cheese Strength 1",,"false","1.75","016264-7790-7791","https://www.waitrose.com/ecom/products/essential-cottage-cheese-strength-1/016264-7790-7791","cottage cheese","2026-04-10T14:23:53.039Z","waitrose","5.83","per kg","300 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_402717_BP_3.jpg","Essential Fat Free Cottage Cheese",,"false","1.75","402717-324728-324729","https://www.waitrose.com/ecom/products/essential-fat-free-cottage-cheese/402717-324728-324729","cottage cheese","2026-04-10T14:23:53.039Z","waitrose","5.83","per kg","300 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_982541_BP_3.jpg","All Things Cottage Cheese Natural","Save 35p. Was £2.95","true","2.6","982541-1-2","https://www.waitrose.com/ecom/products/all-things-cottage-cheese-natural/982541-1-2","cottage cheese","2026-04-10T14:23:53.039Z","waitrose","5.78","per kg","450 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_909999_BP_3.jpg","Lindahls Protein Cottage Cheese",,"false","1.5","909999-844433-844434","https://www.waitrose.com/ecom/products/lindahls-protein-cottage-cheese/909999-844433-844434","cottage cheese","2026-04-10T14:23:53.039Z","waitrose","8.57","per kg","175 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_417999_BP_3.jpg","Longley Farm Yorkshire Natural Cottage Cheese",,"false","2.05","417999-740978-740979","https://www.waitrose.com/ecom/products/longley-farm-yorkshire-natural-cottage-cheese/417999-740978-740979","cottage cheese","2026-04-10T14:23:53.039Z","waitrose","8.2","per kg","250 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_044315_BP_3.jpg","Flora Buttery Spreadable Butter Alternative","Save £1.05. Was £2.95","true","1.9","044315-21834-21835","https://www.waitrose.com/ecom/products/flora-buttery-spreadable-butter-alternative/044315-21834-21835","spreadable butter","2026-04-10T14:24:01.995Z","waitrose","4.23","per kg","450 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_526313_BP_3.jpg","Waitrose Spreadable Butter",,"false","2.75","526313-761970-761971","https://www.waitrose.com/ecom/products/waitrose-spreadable-butter/526313-761970-761971","spreadable butter","2026-04-10T14:24:01.995Z","waitrose","5.5","per kg","500 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_405593_BP_3.jpg","ProActiv Buttery Taste Spread","Save £1.25. Was £5.00","true","3.75","405593-683939-683940","https://www.waitrose.com/ecom/products/proactiv-buttery-taste-spread/405593-683939-683940","spreadable butter","2026-04-10T14:24:01.995Z","waitrose","8.34","per kg","450 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_091728_BP_3.jpg","Yeo Valley Organic Spreadable Blend of Butter and Rapeseed Oil",,"false","5.25","091728-47232-47233","https://www.waitrose.com/ecom/products/yeo-valley-organic-spreadable-blend-of-butter-and-rapeseed-oil/091728-47232-47233","spreadable butter","2026-04-10T14:24:01.995Z","waitrose","13.13","per kg","400 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_027088_BP_3.jpg","Lurpak Slightly Salted Spreadable Blend of Butter and Rapeseed Oil","Save £1.75. Was £5.00","true","3.25","027088-13157-13158","https://www.waitrose.com/ecom/products/lurpak-slightly-salted-spreadable-blend-of-butter-and-rapeseed-oil/027088-13157-13158","spreadable butter","2026-04-10T14:24:01.995Z","waitrose","8.13","per kg","400 g"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_085115_BP_3.jpg","Waitrose Onions",,"false","1.05","085115-43203-43204","https://www.waitrose.com/ecom/products/waitrose-onions/085115-43203-43204","brown onions","2026-04-10T14:24:10.218Z","waitrose","1.05","per kg","Typical weight 0.15 kg"
,"https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_085122_BP_3.jpg","Waitrose Onions",,"false","1.55","085122-43215-43216","https://www.waitrose.com/ecom/products/waitrose-onions/085122-43215-43216","brown onions","2026-04-10T14:24:10.218Z","waitrose",,,"4s"
