"brand","gtin","imageUrl","name","offerDescription","onOffer","price","productUrl","query","scrapedAt","store","unitPrice","unitPriceMeasure","unitSize"
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5052449179705?$ProdList$","The BAKERY at ASDA The Bakery 6 Croissants 240g",,"false","1.78","https://groceries.asda.com/groceries/product/croissants-pain-au-chocolat/the-bakery-at-asda-the-bakery-6-croissants-240g/3573123","croissants","2026-04-10T18:21:45.669Z","asda",,,"240g"
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054070478936?$ProdList$","The BAKERY at ASDA The Bakery 10 All-Butter Croissants",,"false","2.72","https://groceries.asda.com/groceries/product/croissants-pain-au-chocolat/the-bakery-at-asda-the-bakery-10-all-butter-croissants/4992327","croissants","2026-04-10T18:21:45.669Z","asda",,,
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089499238?$ProdList$","Exceptional by ASDA 4 All-Butter Croissants",,"false","2.38","https://groceries.asda.com/groceries/product/exceptional-breakfast-baked-goods/exceptional-by-asda-4-all-butter-croissants/9137616","croissants","2026-04-10T18:21:45.669Z","asda",,,
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054070478615?$ProdList$","The BAKERY at ASDA The Bakery 4 All-Butter Croissants",,"false","1.44","https://groceries.asda.com/groceries/product/croissants-pain-au-chocolat/the-bakery-at-asda-the-bakery-4-all-butter-croissants/4836370","croissants","2026-04-10T18:21:45.669Z","asda",,,
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/0204450000003?$ProdList$","ASDA Hazelnut Croissant 2pk",,"false","1.52","https://groceries.asda.com/groceries/product/pastries-croissants/asda-hazelnut-croissant-2pk/9088939","croissants","2026-04-10T18:21:45.669Z","asda",,,"2pk"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20337087?$ProdList$","ASDA British Milk Semi Skimmed 4 Pints",,"false","1.65","https://groceries.asda.com/groceries/product/semi-skimmed-milk/asda-british-milk-semi-skimmed-4-pints/165468","semi skimmed milk","2026-04-10T18:22:07.627Z","asda",,,"4 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20411985?$ProdList$","ASDA British Milk Semi Skimmed 2 Pints",,"false","1.2","https://groceries.asda.com/groceries/product/semi-skimmed-milk/asda-british-milk-semi-skimmed-2-pints/538241","semi skimmed milk","2026-04-10T18:22:07.628Z","asda","1.06","per lt","2 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20353629?$ProdList$","ASDA British Milk Semi Skimmed 6 Pints",,"false","2.4","https://groceries.asda.com/groceries/product/semi-skimmed-milk/asda-british-milk-semi-skimmed-6-pints/166556","semi skimmed milk","2026-04-10T18:22:07.628Z","asda",,,"6 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20394561?$ProdList$","ASDA Northern Irish Semi Skimmed Milk 1 Pint",,"false","0.85","https://groceries.asda.com/groceries/product/semi-skimmed-milk/asda-northern-irish-semi-skimmed-milk-1-pint/165999","semi skimmed milk","2026-04-10T18:22:07.628Z","asda","1.5","per lt","1 Pint"
"Cravendale",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5000181024043?$ProdList$","Cravendale Arla  Filtered Fresh Semi Skimmed Milk 2L Fresher for Longer",,"false","2.5","https://groceries.asda.com/groceries/product/semi-skimmed-milk/cravendale-arla-filtered-fresh-semi-skimmed-milk-2l-fresher-for-longer/489747","semi skimmed milk","2026-04-10T18:22:07.628Z","asda","1.25","per lt","2L"
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089837993?$ProdList$","The BAKERY at ASDA The Bakery at  6 Soft White Rolls",,"false","1.24","https://groceries.asda.com/groceries/product/bread-rolls/the-bakery-at-asda-the-bakery-at-6-soft-white-rolls/9245378","burger buns","2026-04-10T18:22:31.209Z","asda",,,
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089799116?$ProdList$","The BAKERY at ASDA The Bakery at  6 Scotch White Rolls",,"false","1.24","https://groceries.asda.com/groceries/product/bread-rolls/the-bakery-at-asda-the-bakery-at-6-scotch-white-rolls/9246947","burger buns","2026-04-10T18:22:31.209Z","asda",,,
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089498941?$ProdList$","Exceptional by ASDA Exceptional by  4 Brioche Burger Buns",,"false","1.42","https://groceries.asda.com/groceries/product/white-rolls/exceptional-by-asda-exceptional-by-4-brioche-burger-buns/9137649","burger buns","2026-04-10T18:22:31.209Z","asda",,,
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172612703?$ProdList$","The BAKERY at ASDA The Bakery 4 Sliced Brioche Burger Buns",,"false","0.98","https://groceries.asda.com/groceries/product/speciality-flavoured-rolls/the-bakery-at-asda-the-bakery-4-sliced-brioche-burger-buns/6983986","burger buns","2026-04-10T18:22:31.209Z","asda",,,
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172612673_T1?$ProdList$","The BAKERY at ASDA The Bakery 6 White Sliced Rolls",,"false","1.12","https://groceries.asda.com/groceries/product/white-rolls/the-bakery-at-asda-the-bakery-6-white-sliced-rolls/6983980","burger buns","2026-04-10T18:22:31.209Z","asda",,,
"Arla",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5000246728183?$ProdList$","Arla BOB Semi-Skimmed Milk 2L That Tastes Like Whole",,"false","2.49","https://groceries.asda.com/groceries/product/semi-skimmed-milk/arla-bob-semi-skimmed-milk-2l-that-tastes-like-whole/7613274","whole milk","2026-04-10T18:22:49.392Z","asda","1.25","per lt","2L"
"Arla",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5000181036312?$ProdList$","Arla BOB Skimmed Milk 2L Tastes like Semi Skimmed",,"false","2.49","https://groceries.asda.com/groceries/product/skimmed-1-fat-milk/arla-bob-skimmed-milk-2l-tastes-like-semi-skimmed/5389916","whole milk","2026-04-10T18:22:49.392Z","asda","1.25","per lt","2L"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20332167?$ProdList$","ASDA Whole British Milk 4 Pints",,"false","1.65","https://groceries.asda.com/groceries/product/whole-milk/asda-whole-british-milk-4-pints/165426","whole milk","2026-04-10T18:22:49.392Z","asda",,,"4 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20349684?$ProdList$","ASDA British Whole Milk 6 Pints",,"false","2.4","https://groceries.asda.com/groceries/product/whole-milk/asda-british-whole-milk-6-pints/166460","whole milk","2026-04-10T18:22:49.392Z","asda",,,"6 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20411992?$ProdList$","ASDA British Whole Milk 2 Pints",,"false","1.2","https://groceries.asda.com/groceries/product/whole-milk/asda-british-whole-milk-2-pints/538239","whole milk","2026-04-10T18:22:49.392Z","asda","1.06","per lt","2 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054781258261?$ProdList$","ASDA 8 Tender Pork Loin Steaks 800g",,"false","4.73","https://groceries.asda.com/groceries/product/pork-chops-steaks/asda-8-tender-pork-loin-steaks-800g/5658559","pork chops","2026-04-10T18:23:07.413Z","asda","5.91","per kg","800g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172314126?$ProdList$","ASDA 4 Tender Pork Chops 700g",,"false","4.97","https://groceries.asda.com/groceries/product/pork-chops-steaks/asda-4-tender-pork-chops-700g/6677840","pork chops","2026-04-10T18:23:07.413Z","asda","7.1","per kg","700g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172295173?$ProdList$","ASDA 6 Tender Pork Loin Steaks 600g",,"false","4.48","https://groceries.asda.com/groceries/product/pork-chops-steaks/asda-6-tender-pork-loin-steaks-600g/6638993","pork chops","2026-04-10T18:23:07.413Z","asda","5.8","per kg","600g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/0205420000009?$ProdList$","JUST ESSENTIALS by ASDA Pork Chops (Typically 0.78KG)",,"false","3.71","https://groceries.asda.com/groceries/product/pork-chops-steaks/just-essentials-by-asda-pork-chops-typically-0-78kg-/5804679","pork chops","2026-04-10T18:23:07.413Z","asda","4.76","per kg","0.78KG"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089328880?$ProdList$","ASDA Sticky 6 Chinese Style Pork Loin Sizzle Steaks 600g",,"false","4.74","https://groceries.asda.com/groceries/product/pork-chops-steaks/asda-sticky-6-chinese-style-pork-loin-sizzle-steaks-600g/9075267","pork chops","2026-04-10T18:23:07.413Z","asda","7.9","per kg","600g"
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054781327943?$ProdList$","The BAKERY at ASDA The Bakery 6 Chocolate Chip Brioche Swirls 300g",,"false","2.14","https://groceries.asda.com/groceries/product/brioche-on-the-go/the-bakery-at-asda-the-bakery-6-chocolate-chip-brioche-swirls-300g/5697448","brioche","2026-04-10T18:23:27.699Z","asda",,,"300g"
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5050854346002?$ProdList$","The BAKERY at ASDA The Bakery Brioche Rolls 280g",,"false","1.57","https://groceries.asda.com/groceries/product/brioche-on-the-go/the-bakery-at-asda-the-bakery-brioche-rolls-280g/2033208","brioche","2026-04-10T18:23:27.699Z","asda",,,"280g"
"The",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5050854345999?$ProdList$","The BAKERY at ASDA 8 Chocolate Chip Brioche Rolls 280g",,"false","1.57","https://groceries.asda.com/groceries/product/brioche-on-the-go/the-bakery-at-asda-8-chocolate-chip-brioche-rolls-280g/2033206","brioche","2026-04-10T18:23:27.699Z","asda",,,"280g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089498941?$ProdList$","Exceptional by ASDA Exceptional by  4 Brioche Burger Buns",,"false","1.42","https://groceries.asda.com/groceries/product/white-rolls/exceptional-by-asda-exceptional-by-4-brioche-burger-buns/9137649","brioche","2026-04-10T18:23:27.699Z","asda",,,
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089498958?$ProdList$","Exceptional by ASDA 6 Sliced Brioche Hot Dog Rolls",,"false","2.16","https://groceries.asda.com/groceries/product/white-rolls/exceptional-by-asda-6-sliced-brioche-hot-dog-rolls/9137652","brioche","2026-04-10T18:23:27.699Z","asda",,,
"Arla",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5000181036312?$ProdList$","Arla BOB Skimmed Milk 2L Tastes like Semi Skimmed",,"false","2.49","https://groceries.asda.com/groceries/product/skimmed-1-fat-milk/arla-bob-skimmed-milk-2l-tastes-like-semi-skimmed/5389916","skimmed milk","2026-04-10T18:23:48.185Z","asda","1.25","per lt","2L"
"Arla",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5000246728183?$ProdList$","Arla BOB Semi-Skimmed Milk 2L That Tastes Like Whole",,"false","2.49","https://groceries.asda.com/groceries/product/semi-skimmed-milk/arla-bob-semi-skimmed-milk-2l-that-tastes-like-whole/7613274","skimmed milk","2026-04-10T18:23:48.185Z","asda","1.25","per lt","2L"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20341459?$ProdList$","ASDA British Milk Skimmed 4 Pints",,"false","1.65","https://groceries.asda.com/groceries/product/skimmed-1-fat-milk/asda-british-milk-skimmed-4-pints/165568","skimmed milk","2026-04-10T18:23:48.185Z","asda",,,"4 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20411978?$ProdList$","ASDA British Milk Skimmed 2 Pints",,"false","1.2","https://groceries.asda.com/groceries/product/skimmed-1-fat-milk/asda-british-milk-skimmed-2-pints/538240","skimmed milk","2026-04-10T18:23:48.185Z","asda","1.06","per lt","2 Pints"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20375232?$ProdList$","JUST ESSENTIALS by ASDA Skimmed Long Life Milk 1 Litre",,"false","0.69","https://groceries.asda.com/groceries/product/long-life-milk/just-essentials-by-asda-skimmed-long-life-milk-1-litre/531281","skimmed milk","2026-04-10T18:23:48.185Z","asda",,,"1 Litre"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172505623?$ProdList$","ASDA Flavoursome 12 Thick Cut Smoked Back Bacon Rashers 500g",,"false","3.07","https://groceries.asda.com/groceries/product/bacon/asda-flavoursome-12-thick-cut-smoked-back-bacon-rashers-500g/6832344","smoked bacon","2026-04-10T18:24:10.288Z","asda","6.14","per kg","500g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172008780?$ProdList$","ASDA Flavoursome 6 Thick Cut Smoked Back Bacon Rashers 300g",,"false","1.64","https://groceries.asda.com/groceries/product/bacon/asda-flavoursome-6-thick-cut-smoked-back-bacon-rashers-300g/6345754","smoked bacon","2026-04-10T18:24:10.288Z","asda","5.47","per kg","300g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172008766?$ProdList$","ASDA Flavoursome 10 Smoked Back Bacon Rashers 300g",,"false","1.64","https://groceries.asda.com/groceries/product/bacon/asda-flavoursome-10-smoked-back-bacon-rashers-300g/6345750","smoked bacon","2026-04-10T18:24:10.288Z","asda","5.47","per kg","300g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172106301?$ProdList$","JUST ESSENTIALS by ASDA Smoked Back Bacon 300g",,"false","1.25","https://groceries.asda.com/groceries/product/bacon/just-essentials-by-asda-smoked-back-bacon-300g/6367028","smoked bacon","2026-04-10T18:24:10.288Z","asda","4.17","per kg","300g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089589687?$ProdList$","Exceptional by ASDA Exceptional 8 Oak Smoked Back Bacon Rashers 240g",,"false","3.47","https://groceries.asda.com/groceries/product/bacon/exceptional-by-asda-exceptional-8-oak-smoked-back-bacon-rashers-240g/9124857","smoked bacon","2026-04-10T18:24:10.288Z","asda","14.46","per kg","240g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089466438?$ProdList$","ASDA 6 Sweet & Creamy Bananas",,"false","0.94","https://groceries.asda.com/groceries/product/bananas/asda-6-sweet-creamy-bananas/9084493","bananas","2026-04-10T18:24:31.692Z","asda",,,
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089466445?$ProdList$","ASDA 7 Brilliant Bananas",,"false","0.88","https://groceries.asda.com/groceries/product/bananas/asda-7-brilliant-bananas/9084496","bananas","2026-04-10T18:24:31.692Z","asda",,,
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172029457?$ProdList$","ASDA Organic Organic 5 Fairtrade Bananas",,"false","1.47","https://groceries.asda.com/groceries/product/bananas/asda-organic-organic-5-fairtrade-bananas/6389889","bananas","2026-04-10T18:24:31.692Z","asda",,,
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089595107?$ProdList$","ASDA Banana & Chocolate Chip Soft Bake Bars 5 x 35g",,"false","1.35","https://groceries.asda.com/groceries/product/cereal-bars/asda-banana-chocolate-chip-soft-bake-bars-5-x-35g/9212123","bananas","2026-04-10T18:24:31.692Z","asda","7.71","per kg","5 x 35g"
"Mr",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5000221609155?$ProdList$","Mr Kipling Lunchbox Banana Cake Slices 4 Pack",,"false","1","https://groceries.asda.com/groceries/product/view-all-cake-bars-slices-tarts/mr-kipling-lunchbox-banana-cake-slices-4-pack/9244224","bananas","2026-04-10T18:24:31.692Z","asda",,,"4 Pack"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089899328?$ProdList$","Exceptional by ASDA Strawberries 227g",,"false","2.97","https://groceries.asda.com/groceries/product/berries-cherries/exceptional-by-asda-strawberries-227g/9278692","strawberries","2026-04-10T18:24:53.123Z","asda","13.08","per kg","227g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054781443414?$ProdList$","ASDA Ripe & Sweet Strawberries 227g",,"false","1.97","https://groceries.asda.com/groceries/product/berries-cherries/asda-ripe-sweet-strawberries-227g/5669997","strawberries","2026-04-10T18:24:53.123Z","asda","8.68","per kg","227g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/27422915?$ProdList$","ASDA Ripe & Sweet Strawberries 400g",,"false","2.65","https://groceries.asda.com/groceries/product/berries-cherries/asda-ripe-sweet-strawberries-400g/1049771","strawberries","2026-04-10T18:24:53.123Z","asda","6.63","per kg","400g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054781501800?$ProdList$","ASDA Organic Strawberries 225g",,"false","2.53","https://groceries.asda.com/groceries/product/berries-cherries/asda-organic-strawberries-225g/5767069","strawberries","2026-04-10T18:24:53.123Z","asda","11.24","per kg","225g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054781593539?$ProdList$","JUST ESSENTIALS by ASDA Strawberries 227g",,"false","1.79","https://groceries.asda.com/groceries/product/berries-cherries/just-essentials-by-asda-strawberries-227g/5800562","strawberries","2026-04-10T18:24:53.123Z","asda","7.89","per kg","227g"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188127697?$ProdList$","Alpro Barista Oat Long Life Dairy Free Drink 1L",,"false","1.58","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-barista-oat-long-life-dairy-free-drink-1l/6496039","oat milk","2026-04-10T18:25:11.474Z","asda","1.56","per lt","1L"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188124702?$ProdList$","Alpro Oat No Sugars Plant-Based Chilled Drink Vegan And Dairy Free 1L",,"false","1.58","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-oat-no-sugars-plant-based-chilled-drink-vegan-and-dairy-free-1l/6494115","oat milk","2026-04-10T18:25:11.474Z","asda","1.58","per lt","1L"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188123132?$ProdList$","Alpro Oat Plant-Based Chilled Drink Vegan & Dairy Free 1L",,"false","1.58","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-oat-plant-based-chilled-drink-vegan-dairy-free-1l/5708490","oat milk","2026-04-10T18:25:11.474Z","asda","1.58","per lt","1L"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188133094?$ProdList$","Alpro Barista Oat 750ml",,"false","1.62","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-barista-oat-750ml/9103626","oat milk","2026-04-10T18:25:11.474Z","asda","2.16","per lt","750ml"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188129899?$ProdList$","Alpro Barista Almond Long Life Dairy Free Drink 1L",,"false","1.58","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-barista-almond-long-life-dairy-free-drink-1l/7345767","oat milk","2026-04-10T18:25:11.474Z","asda","1.56","per lt","1L"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172008759?$ProdList$","ASDA Delicious 10 Unsmoked Back Bacon Rashers 300g",,"false","1.64","https://groceries.asda.com/groceries/product/bacon/asda-delicious-10-unsmoked-back-bacon-rashers-300g/6345748","unsmoked bacon","2026-04-10T18:25:31.409Z","asda","5.47","per kg","300g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172008773?$ProdList$","ASDA 6 Thick Cut Unsmoked Back Bacon Rashers 300g",,"false","1.64","https://groceries.asda.com/groceries/product/bacon/asda-6-thick-cut-unsmoked-back-bacon-rashers-300g/6345752","unsmoked bacon","2026-04-10T18:25:31.409Z","asda","5.47","per kg","300g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089589571?$ProdList$","Exceptional by ASDA 8 Unsmoked Back Bacon Rashers 240g",,"false","3.47","https://groceries.asda.com/groceries/product/bacon/exceptional-by-asda-8-unsmoked-back-bacon-rashers-240g/9124824","unsmoked bacon","2026-04-10T18:25:31.409Z","asda","14.46","per kg","240g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172106295?$ProdList$","JUST ESSENTIALS by ASDA Unsmoked Back Bacon 300g",,"false","1.25","https://groceries.asda.com/groceries/product/bacon/just-essentials-by-asda-unsmoked-back-bacon-300g/6367026","unsmoked bacon","2026-04-10T18:25:31.409Z","asda","4.17","per kg","300g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172505616?$ProdList$","ASDA Delicious 12 Thick Cut Unsmoked Back Bacon Rashers 500g",,"false","3.07","https://groceries.asda.com/groceries/product/bacon/asda-delicious-12-thick-cut-unsmoked-back-bacon-rashers-500g/6832342","unsmoked bacon","2026-04-10T18:25:31.409Z","asda","6.14","per kg","500g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057172445325?$ProdList$","ASDA Sweet & Bursting Blueberries 300g",,"false","3.12","https://groceries.asda.com/groceries/product/berries-cherries/asda-sweet-bursting-blueberries-300g/6755715","blueberries","2026-04-10T18:25:53.209Z","asda","10.4","per kg","300g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089708972?$ProdList$","ASDA Sweet & Bursting Blueberries 150g",,"false","1.67","https://groceries.asda.com/groceries/product/berries-cherries/asda-sweet-bursting-blueberries-150g/9184477","blueberries","2026-04-10T18:25:53.209Z","asda","11.13","per kg","150g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089708989?$ProdList$","ASDA Just Essentials Blueberries 150g",,"false","1.3","https://groceries.asda.com/groceries/product/berries-cherries/asda-just-essentials-blueberries-150g/9194311","blueberries","2026-04-10T18:25:53.209Z","asda","8.67","per kg","150g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063717043024?$ProdList$","Exceptional by ASDA Exceptional by  Hand Picked Blueberries 200g",,"false","2.97","https://groceries.asda.com/groceries/product/undefined/exceptional-by-asda-exceptional-by-hand-picked-blueberries-200g/9304396","blueberries","2026-04-10T18:25:53.209Z","asda","14.85","per kg","200g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5054781593515?$ProdList$","ASDA Organic Blueberries",,"false","2.36","https://groceries.asda.com/groceries/product/berries-cherries/asda-organic-blueberries/5800560","blueberries","2026-04-10T18:25:53.209Z","asda","18.88","per kg",
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089589601?$ProdList$","Exceptional by ASDA 14 Dry Cured Oak Smoked Streaky Bacon Rashers 200g",,"false","3.47","https://groceries.asda.com/groceries/product/bacon/exceptional-by-asda-14-dry-cured-oak-smoked-streaky-bacon-rashers-200g/9124833","streaky bacon","2026-04-10T18:26:11.076Z","asda","17.35","per kg","200g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089589595?$ProdList$","Exceptional by ASDA 14 Dry Cured Unsmoked Streaky Bacon Rashers 200g",,"false","3.47","https://groceries.asda.com/groceries/product/bacon/exceptional-by-asda-14-dry-cured-unsmoked-streaky-bacon-rashers-200g/9124830","streaky bacon","2026-04-10T18:26:11.076Z","asda","17.35","per kg","200g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089589694?$ProdList$","Exceptional by ASDA 14 Oak Smoked Streaky Bacon Rashers 200g",,"false","3.47","https://groceries.asda.com/groceries/product/bacon/exceptional-by-asda-14-oak-smoked-streaky-bacon-rashers-200g/9124860","streaky bacon","2026-04-10T18:26:11.076Z","asda","17.35","per kg","200g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089172186?$ProdList$","ASDA 12 Tasty Smoked Streaky Bacon Rashers 200g",,"false","2.98","https://groceries.asda.com/groceries/product/bacon/asda-12-tasty-smoked-streaky-bacon-rashers-200g/7738978","streaky bacon","2026-04-10T18:26:11.076Z","asda","14.9","per kg","200g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089589649?$ProdList$","Exceptional by ASDA 20 Dry Cured Oak Smoked Streaky Bacon Rashers 180g",,"false","3.47","https://groceries.asda.com/groceries/product/bacon/exceptional-by-asda-20-dry-cured-oak-smoked-streaky-bacon-rashers-180g/9124845","streaky bacon","2026-04-10T18:26:11.076Z","asda","19.28","per kg","180g"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188112709?$ProdList$","Alpro Almond No Sugar Long Life Dairy Free Drink 1L",,"false","2.08","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-almond-no-sugar-long-life-dairy-free-drink-1l/4582488","almond milk","2026-04-10T18:26:32.500Z","asda","1.56","per lt","1L"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188129899?$ProdList$","Alpro Barista Almond Long Life Dairy Free Drink 1L",,"false","1.58","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-barista-almond-long-life-dairy-free-drink-1l/7345767","almond milk","2026-04-10T18:26:32.500Z","asda","1.56","per lt","1L"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188110835?$ProdList$","Alpro Almond Original Long Life Dairy Free Drink 1L",,"false","2.08","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-almond-original-long-life-dairy-free-drink-1l/3855219","almond milk","2026-04-10T18:26:32.500Z","asda","1.56","per lt","1L"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188127697?$ProdList$","Alpro Barista Oat Long Life Dairy Free Drink 1L",,"false","1.58","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-barista-oat-long-life-dairy-free-drink-1l/6496039","almond milk","2026-04-10T18:26:32.500Z","asda","1.56","per lt","1L"
"Alpro",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5411188124702?$ProdList$","Alpro Oat No Sugars Plant-Based Chilled Drink Vegan And Dairy Free 1L",,"false","1.58","https://groceries.asda.com/groceries/product/oat-nut-drinks/alpro-oat-no-sugars-plant-based-chilled-drink-vegan-and-dairy-free-1l/6494115","almond milk","2026-04-10T18:26:32.500Z","asda","1.58","per lt","1L"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089485682?$ProdList$","Exceptional by ASDA 6 Classic Pork Sausages 400g",,"false","3.17","https://groceries.asda.com/groceries/product/sausages/exceptional-by-asda-6-classic-pork-sausages-400g/9111076","pork sausages","2026-04-10T18:26:54.381Z","asda","7.93","per kg","400g"
"ASDA",,"https://asdagroceries.scene7.com/is/image/asdagroceries/20335045?$ProdList$","ASDA 8 Flavourful Pork Sausages 454g",,"false","1.79","https://groceries.asda.com/groceries/product/sausages/asda-8-flavourful-pork-sausages-454g/555631","pork sausages","2026-04-10T18:26:54.381Z","asda","3.94","per kg","454g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089485835?$ProdList$","Exceptional by ASDA 10 Classic Pork Sausages 667g",,"false","4.27","https://groceries.asda.com/groceries/product/sausages/exceptional-by-asda-10-classic-pork-sausages-667g/9111121","pork sausages","2026-04-10T18:26:54.381Z","asda","6","per kg","667g"
"Richmond",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5057624360664?$ProdList$","Richmond 8 Thick Pork Sausages 410g",,"false","2.17","https://groceries.asda.com/groceries/product/sausages/richmond-8-thick-pork-sausages-410g/6668578","pork sausages","2026-04-10T18:26:54.381Z","asda","3.29","per kg","410g"
"Exceptional",,"https://asdagroceries.scene7.com/is/image/asdagroceries/5063089485699?$ProdList$","Exceptional by ASDA 12 Classic Pork Chipolata Sausages 375g",,"false","3.17","https://groceries.asda.com/groceries/product/sausages/exceptional-by-asda-12-classic-pork-chipolata-sausages-375g/9111079","pork sausages","2026-04-10T18:26:54.381Z","asda","8.45","per kg","375g"
